date,headline,sentiment
2016-06-13,Stocks Test Key Support Levels; Apple Down As WWDC Launches,-1
2016-06-13,"Stocks Resist Global Sell-Off; Microsoft Buying LinkedIn, Apple Dips",0
2016-05-06,"Week In Review: Stocks Tested As Apple, Tesla, Under Armour Sell Off",0
2016-05-02,"After Hours: Sturm Ruger, Texas Roadhouse, Apple Supplier IDT",0
2016-01-08,"Apple Supplier Avago, Guns, Gilead Top Insider Trades",0
2015-05-05,"Stocks Dig A Hole As Oil Pops; Apple, Intel Hit But Taser Up",0
2012-12-17,Stocks Climb In Mixed Volume; Apple Turns Positive,1
2012-12-14,Wall Street Lower At Midday; Apple Sinks On Downgrade,0
2012-12-05,Stocks Stage Rebound From Slide; Apple Stays Sour,1
2012-11-28,Special Dividends Near Cliff 'Last Call'; Apple Next?,0
2012-04-03,Stocks Down Late After Fed Minutes; Apple Holds Gains,1
2012-04-03,Stocks Fall In Early Afternoon But Apple At New High,0
2019-10-01,Tractor Supply Grapples With High Costs: Is Revival Likely?,-1
2019-09-04,"The Zacks Analyst Blog Highlights: Apple, Harmony Gold, NRG, Ryman Hospitality and Dr. Reddy's",0
2019-06-02,"Apple's WWDC, DuPont's Return And Tariff Anxiety (Stocks To Watch Podcast)",0
2019-06-01,"Stocks To Watch: Apple's WWDC, DuPont's Return And Tariff Anxiety",0
2018-10-09,How Do You Like Them Apples?,0
2018-09-08,"Stocks To Watch: Apple Event, Chinese Auto IPO To Headline",0
2019-03-26,"Top Research Reports for Apple, Amgen & United Technologies",0
2019-03-24,Apple Makes Its Video-Streaming Move (Stocks To Watch Podcast),0
2019-03-23,Stocks To Watch: Apple Makes Its Video-Streaming Move,0
2019-02-14,"Buffett's Berkshire takes stake in Red Hat, reduces Apple",1
2018-11-02,"Will Apple Stall Market Rebound? & News from IBM, FB, SBUX",0
2018-10-29,"Stock Market Today: Boeing, IBM Drag On Dow; Is Apple Setting Up Again?",0
2018-05-29,Apple Likely to Adopt OLED Technology in 2019 iPhone Models,0
2018-03-24,Stocks To Watch: Back To School For Apple,0
2017-08-02,"Apple (AAPL) Q3 Earnings & Revenues Beat Estimates, Stock Up",1
2017-03-28,"Dow Upends Losing Streak: Amazon, Apple Do Heavy Lifting",-1
2017-03-28,"Stocks Rally Higher Into Final Hour; Apple, Tesla, Financials Surge",1
2017-03-28,Stocks Mixed As Dow Holds Narrow Gains; Will Apple Score A Record High?,1
2016-12-23,"Week In Review: Dow 20K Elusive; Boeing Meets Trump; Apple, Netflix Near Buys",-1
2016-11-09,"Apple, Microsoft, Cisco Eye Trump Overseas Cash Tax Plan",0
2016-09-22,"Apple, Alibaba Price Targets Hiked; Amazon Upgraded",1
2016-01-12,"Apple Future Bright In Enterprise, Says Goldman Sachs",1
2015-12-30,Apple Tops List As Best Technology Stock For 2016,0
2015-12-18,"Stocks Slammed Even Harder As Apple, Boeing, Disney Weigh",-1
2015-09-22,"Apple Gets Bullish Call; Nike, Amgen PTs Raised",1
2017-10-05,"Stocks Up, Alphabet Leads, But Shopify Down; Why Apple May Break Out Again",0
2017-10-03,'Apple Of Oil' Leads Shale Stocks Forming Bases: Investing Action Plan,0
2017-06-19,Technology Stocks Surge; Apple Leads Broad-Based Advance,1
2017-01-24,"Apple, Aetna, Humana Downgraded; Comcast PT Raised Ahead Of Q4",-1
2016-12-12,Apple Supplier In Sale Talks,0
2020-04-13,"Winmill & Co. Inc Buys UnitedHealth Group Inc, Essent Group, Citigroup Inc, Sells Apple ...",0
2019-12-05,Apple buys first carbon-free aluminum from Alcoa-Rio Tinto JV,0
2015-03-15,"Weekly CEO Sells Highlight: WisdomTree Investments Inc, Dr Pepper Snapple Group Inc, ...",0
2019-11-18,"Ancora Advisors, LLC Buys Apple Inc, L'Harris Technologies Inc, Bank of America Corp, Sells ...",0
2019-11-15,"Ancora Advisors, LLC Buys Apple Inc, L'Harris Technologies Inc, Bank of America Corp, Sells ...",0
2012-07-25,Apple Shares Sour After Rare Earnings Miss,-1
2019-03-26,Indian Steelmakers Grapple With Sanctions-Diverted Iranian Steel,-1
2013-09-16,Uptrend Gains Traction Ahead Of Fed; Apple Gives Up Support,1
2016-05-26,Apple's Next Moves? Hints From M&A Talks,0
2016-05-20,"Eye On Tech: Apple Grows Its Indian Presence, And Yahoo Bids Come In Light",1
2016-04-14,"Seagate Warns, GoPro Hires An Apple Designer, And Intel's President Criticizes His Company",-1
2012-11-16,Stocks Reverse To Modest Gain; Apple Pares Its Loss,1
2018-06-02,"Stocks To Watch: Eyes On Apple's WWDC, SCOTUS And D.C.",0
2016-05-13,"Apple, Biotechs Dive Again; Time To Buy Retail? - Bezek's Daily Briefing",0
2015-10-12,EMC Downgraded Amid Dell Buyout; Apple PT Hiked,-1
2014-08-25,"Video: Ralph Lauren Joins Apple, Nike In Wearable Tech",0
2014-01-07,"Amazon Leads Holiday Customer Scores, Apple Trails",-1
2012-11-08,Apple Selloff: About a Year Too Soon,-1
2012-11-08,Apple Selloff: About a Year Too Soon,-1
2017-06-06,"Radiant Logistics, Dean Foods, Microsoft, Apple and Amazon highlighted as Zacks Bull and Bear of the Day",0
2012-10-11,"Stocks Up But Near Day's Lows; LinkedIn, Apple Give Up Gains",1
2019-04-28,"Eyes On Apple, Uber, F8 And Avengers (Stocks To Watch Podcast)",0
2019-04-27,"Stocks To Watch: Eyes On Apple, Uber, F8 And Avengers",0
2019-04-27,"Stocks To Watch: Eyes On Apple, Uber, F8 And Avengers",0
2019-04-26,"Apple, IBM, Costco among those expected to raise payouts next week",0
2018-10-09,How Do You Like Them Apples?,0
2016-08-02,Apple-Backed Didi's Uber Deal,0
2016-07-20,A New Apple Partnership?,0
2014-10-06,"Apple Now a Strong Buy, New iPhones & iPad Key Catalysts - Analyst Blog",1
2020-02-13,"WASHINGTON TRUST Co Buys Apple Inc, Visa Inc, ResMed Inc, Sells S&P Global Inc, Berkshire ...",0
2018-07-28,"Stocks To Watch: Apple, Harley And Tesla On The Marquee",0
2016-06-21,"Stocks Mixed After Yellen Speech; Microsoft, Apple Rise",0
2012-10-23,Apple Earnings Lead 5 IBD 50 Tech Reports This Week,0
2012-10-20,Apple Earnings Lead 5 IBD 50 Tech Reports This Week,0
2012-10-12,"Google, DaVita Balance Leaders Against Apple's Dive",0
2012-09-17,Stocks Lower In Early Afternoon; Apple Nears 700,-1
2013-01-16,"Stocks Open Quietly Mixed; Apple Rebounds, Boeing Gaps Down",1
2013-01-16,"Stocks Open Quietly Mixed; Apple Rebounds, Boeing Gaps Down",1
2012-11-05,Stocks Turn Narrowly Mixed; Apple Lifts Nasdaq,-1
2012-09-24,"Chips, Apple Weigh On Nasdaq; Rentech Gains",0
2012-07-24,Stocks Lose More Ground; Apple Reports After Close,0
2020-02-12,"Cypress Funds Llc Buys Mastercard Inc, Apple Inc, D.R. ...",0
2019-10-04,Dow Jones Rally Led By Apple Stock; Are Chip Stocks Ready To Lead The Stock Market Higher?,1
2019-07-29,Dow Jones Futures: Beyond Meat Leads 5 Key Movers Late; Apple Earnings Loom,0
2019-02-11,"Dow Jones Futures: Top Stocks Lead But Are Leashed By Sluggish Apple, Major Indexes",-1
2018-08-07,11 Blue Chips Drive Dow Jones Higher; How Apple Can Hit $1.25 Trillion In Market Cap,1
2018-07-22,"Move Aside, Apple: These 4 Hot Software Stocks Are In Or Near Buy Range",0
2017-02-14,"Diker Management Llc Buys Sothebys, HubSpot, Zendesk, Sells Apple, Rosetta Stone, Dollar Tree",0
2011-05-18,"Tiger Global Grows Bullish on Netflix, Apple",1
2014-12-16,Apple Wins Antitrust Trial Over iPod Business,1
2014-02-19,"Gracenote Helping Google, Apple, Pandora Into Cars",1
2016-05-12,Apple And Disney Have Staying Power - Cramer's Mad Money (5/11/16),1
2015-12-14,China 'Robolution' Looms Over Apple Supplier Foxconn,-1
2015-11-05,"Apple, Alphabet Jumping Into Artificial Intelligence",0
2015-11-05,"Apple, Alphabet Jumping Into Artificial Intelligence",0
2020-04-16,"Lincoln Capital LLC Buys JPMorgan Chase, Apple Inc, Brookfield Asset Management Inc, Sells ...",0
2013-07-29,"Technology Stock Roundup: Facebook Wows, Apple Not So Much - Analyst Blog",0
2016-08-02,Apple-Backed Didi's Uber Deal,0
2016-04-06,Here's How Apple Could Up Its TV Game With Skinny Bundle On Hold,0
2016-03-23,"How Apple, Comcast, Google, Amazon Have Skin In FCC Set-Top Game",0
2015-02-18,"Soros Dumps Apple, Buys China",0
2010-09-21,"52-Week Highs: Qwest, Apple, Baidu",0
2019-07-12,"HMS Capital Management, LLC Buys Ulta Beauty Inc, Incyte Corp, IAC/InterActiveCorp, Sells Apple ...",0
2019-06-02,"Apple's WWDC, DuPont's Return And Tariff Anxiety (Stocks To Watch Podcast)",0
2019-06-01,"Stocks To Watch: Apple's WWDC, DuPont's Return And Tariff Anxiety",0
2015-05-26,History Tells Us That This Apple Doesn't Fall Far From The Tree,0
2016-05-12,Apple And Disney Have Staying Power - Cramer's Mad Money (5/11/16),1
2016-01-05,"Stocks End Mixed; Apple Drops, Macom Hits Sell Signal",-1
2016-01-05,"Stocks End Mixed; Apple Drops, Macom Hits Sell Signal",-1
2013-09-17,"Stock Futures Inch Forward; Apple Slips, Aeropostale Surges",-1
2015-09-14,"Stocks Open To Quiet Losses: Cynosure, Xilinx, Apple Rising",-1
2015-05-20,"The Zacks Analyst Blog Highlights: SPDR S&P 500 ETF, Guggenheim S&P SmallCap 600 Pure Growth ETF, Guggenheim S&P MidCap 400 Pure Growth ETF, Columbia Large Cap Growth ETF and Apple - Press Releases",0
2018-01-19,"Ingalls & Snyder Llc Buys Berkshire Hathaway Inc, Apple Inc, Abbott Laboratories, Sells ...",0
2017-02-16,"Partner Investment Management, L.P. Buys Anthem, Cigna, AbbVie, Sells Apple, Baxter ...",0
2016-08-02,Apple-Backed Didi's Uber Deal,0
2016-05-16,"Warren Buffett Buys Apple, One Of Two Things Buffett Is Doing That He Doesn't Do",0
2012-02-23,Apple Stock: $500 And Climbing?,1
2011-12-06,'Fast Money' Recap: Apple's Big iPhone Boost,1
2016-09-16,"Own Apple, Don't Trade It - Cramer's Mad Money (9/15/16)",0
2020-05-06,"Eidelman Virant Capital Buys Conagra Brands Inc, Apple Inc, Box Inc, Sells Liberty SiriusXM ...",0
2018-08-03,10 Reasons Apple Hit $1 Trillion - Cramer's Mad Money (8/2/18),-1
2016-05-20,"Week In Review: 'Live' Fed, Buffett's Apple Bite, Wal-Mart EPS, Self-Driving Traffic Jam",0
2015-10-15,Can Zoe's Hip Med Menu Lure Loyal Fans Like Apple?,-1
2016-05-26,Apple's Next Moves? Hints From M&A Talks,0
2020-05-04,"Appleton Partners Inc Buys Danaher Corp, Brookfield Asset Management Inc, Americold Realty ...",0
2014-09-12,Tech Rewind: Apple's iPhone 6 Plus Already Sold Out,0
2013-10-25,"Seriously, Apple's Jony Ive needs to quit making those videos",0
2013-02-08,Stock Futures Mixed After Trade Data; Apple Rises,-1
2012-10-31,"RadioShack (RSH) and SUPERVALU (SVU) Beat Apple (AAPL) In This Important Metric (TSCO, DG, DDS, AAP & AZO)",1
2012-09-06,Apple and Retail Disease,0
2012-07-25,Stocks Finish Mixed as Apple Weighs,0
2012-06-13,"Apple, Amazon sales jump",0
2012-06-05,"The Digital Skeptic: How Apple Sells High-End, Mass Market All At Once",0
2012-06-05,"The Digital Skeptic: How Apple Sells High-End, Mass Market All At Once",0
2012-04-24,Stocks Finish Mixed; Apple Casts Shadow,0
2012-03-16,"Green for St. Patrick, Stocks and Apple",0
2012-03-12,"The Apple Blues: Retailers Really Want A Competitive Android Tablet (BBY, RSH, SPLS, TGT)",0
2012-01-31,No U.S. Retail Guru Good Enough for Apple,1
2012-01-31,No U.S. Retail Guru Good Enough for Apple,1
2012-01-31,"Stocks to Watch: Amazon, Apple, Exxon",0
2011-10-19,What Apple's Miss Means For Retailers,-1
2020-02-06,"Stratford Consulting, LLC Buys Apple Inc, PIMCO Enhanced Short Maturity Active Exchange-Trad, ...",0
2019-10-28,"Earnings Week Trade Ideas: Apple, Facebook, Starbucks, And Our Views On The FOMC",0
2019-10-28,"Earnings Bonanza: Beyond Meat And Alphabet Get Ball Today; Apple, Facebook Lined Up",0
2019-10-28,Big Week With The FOMC And Apple - Various And Sundry Topics,0
2019-08-05,Tariffs And Apple,0
2019-05-01,More highs in store amid Apple earnings,1
2017-12-27,Citrix Systems (CTXS) Grapples With Cost Woes: Time to Dump?,-1
2016-05-26,Apple's Next Moves? Hints From M&A Talks,0
2013-01-10,Stock Futures Up on Strong China Trade Data; Apple Gains,1
2011-10-06,"6 Stocks to Watch: Apple, Yahoo!",0
2015-12-11,Tsinghua Has $47B To Crush Apple Supplier Qualcomm,0
2015-09-22,Apple Chipmakers Brace For Chill In China's Economy,-1
2015-04-28,"Rudolph Technologies Continued Profitable Growth, Apple Reaches All-time High on Strong Results",1
2015-04-28,"Rudolph Technologies Inc (RTEC) Continued Profitable Growth, Apple Inc (AAPL) Reaches All-time High on Strong Results",1
2015-03-16,"The Zacks Analyst Blog Highlights: Alcoa, RTI International Metals, Simon Property Group, Macerich and Apple - Press Releases",0
2015-03-13,"Dow 30 Stock Roundup: Apple to Replace AT&T, Intel Cuts Guidance - Analyst Blog",-1
2015-03-09,Blue Chips Outperform In Quiet Trade; Apple Gives Back Gains,1
2015-03-09,Blue Chips Pace Up Session; All Eyes On Apple Watch,0
2015-03-09,"Stocks Open To Quiet Gains; Apple, General Motors In Focus",0
2015-03-09,"Stock Futures Reverse And Climb; Apple, General Motors Edge Up",1
2016-12-28,—' Questions With Adam Strauss of Appleseed Fund,0
2016-01-15,Apple shutting down iAd App Network (updated),0
2015-06-12,Ad-techs settle down from Apple content-blocking OS news,-1
2016-12-12,Apple Supplier In Sale Talks,0
2015-12-04,"Starbucks Tests Support, Will Roll Out Apple Pay",0
2014-03-26,"Akamai, Cisco Partnership Eyed; Apple Worries Fade",-1
2013-09-13,Apple OS Software Upgrade Seen Giving Akamai A Lift,1
2013-02-13,Seven Stocks Go to the Woodshed While Apple Fills Gap,0
2013-02-08,"LinkedIn, Apple, Zynga: Tech Premarket",0
2013-02-08,"LinkedIn, Apple, Zynga: Tech Premarket",0
2013-01-04,"Stocks Open Mixed, Apple Drags; Bonanza Creek Energy Saddles Up",-1
2012-07-25,Stocks Finish Mixed as Apple Weighs,0
2012-07-25,"Apple, Netflix, Symantec: Tech Premarket",0
2012-07-25,"Apple, Netflix, Symantec: Tech Premarket",0
2011-10-18,Market Preview: Apple Defenders Unite!,0
2011-09-13,'Fast Money' Recap: Apple Dividend Imminent?,1
2011-07-20,"5 Stocks to Watch: Apple, Riverbed",0
2011-07-19,"Chipolte, Apple: After-Hours Trading",0
2011-07-18,Market Preview: Bank of America vs. Apple,0
2010-10-27,'Fast Money' Recap: Apple's Speed Bump,1
2020-05-15,"MAVEN SECURITIES Ltd Buys Apple Inc, Allergan PLC, Ryanair Holdings PLC, Sells iShares MSCI ...",0
2016-07-08,"Week In Review: Stocks Rise Despite Brexit Fears; Tesla, Costco, Apple, WhiteWave",0
2019-08-23,"Apple, chip stocks take a beating after China tariffs, Trump tough talk",1
2019-04-21,"Podcast: Apple-Qualcomm, Intel 5G, Samsung Galaxy Fold",0
2019-03-24,"Podcast: Nvidia GTC, Google Stadia, HP And Oculus VR, Apple",0
2019-02-10,"Podcast: Apple, 5G Vs. WiFi, Digital Privacy, Spotify",0
2018-11-12,Tech lunch break: Apple supplier woes sink sector,0
2018-11-02,Week in tech: Apple pulls red on soft holiday guide,1
2018-09-03,"Technology, Apple, And Did Tim Cook Pull Off A Remarkable Feat?",1
2018-05-01,Nasdaq futures add to gains after strong Apple report,1
2018-03-01,Multimedia Weekly Digest: Take A Bite Out Of Apple,0
2017-11-20,"S&P 500 Earnings, The Tech Sector And The Apple iPhone Cycle",0
2017-02-20,Investing In Tech Is More Than Just Apple Bites And Facebook Likes,0
2015-05-20,"The Zacks Analyst Blog Highlights: SPDR S&P 500 ETF, Guggenheim S&P SmallCap 600 Pure Growth ETF, Guggenheim S&P MidCap 400 Pure Growth ETF, Columbia Large Cap Growth ETF and Apple - Press Releases",0
2019-07-28,"Headliners Include Apple, Beyond Meat And IBM (Stocks To Watch Podcast)",0
2019-07-27,"Stocks To Watch: Headliners Include Apple, Beyond Meat And IBM",0
2019-06-18,Apple (AAPL) Likely to Launch 5G-Supported iPhones in 2020,0
2019-05-20,Tech Stocks Can't Get Off The Floor; A Sell Signal For Apple,-1
2019-04-28,"Eyes On Apple, Uber, F8 And Avengers (Stocks To Watch Podcast)",0
2019-04-27,"Stocks To Watch: Eyes On Apple, Uber, F8 And Avengers",0
2019-04-27,"Stocks To Watch: Eyes On Apple, Uber, F8 And Avengers",0
2015-07-14,Hormel Foods Closes $775M Applegate Buyout Deal - Analyst Blog,0
2014-06-02,"Stocks Mixed In Afternoon; Apple, Google Dip",0
2012-08-28,"Stocks to Watch: Apple, Knight Capital",0
2020-02-20,"Boston Beer Company, Spirit AeroSystems, Apple, Starbucks and Carnival highlighted as Zacks Bull and Bear of the Day",0
2019-07-31,"The Boston Beer Company, iRobot, Apple, Electronic Arts and Mondelez highlighted as Zacks Bull and Bear of the Day",0
2019-07-30,"Under Armour & BYND Sink, An Apple Earnings Preview & Why SAM Stock Looks Strong | Free Lunch",1
2019-01-29,"Stock Futures Hover Ahead Of Trade Talks, Fed, Apple; 3M Leads Dow Jones",0
2016-01-06,What Jabil Circuit Tells Us About Apple?,0
2015-08-19,"Zacks Investment Ideas feature highlights: Apple, LyondellBasell, Sanmina, Meritor and American Axle & Manufacturing",0
2020-05-01,"Thinking about trading stocks or options in Apple, Moderna, Ford, Spirit Airlines, or Netflix?",0
2018-11-09,"Robert Olstein Sells Stericycle, Trims Apple",0
2018-05-23,Appleseed Fund Q1 2018 Quarterly Commentary,0
2017-08-17,Spirit Airlines Grapples With Pilot Dispute: Time to Dump?,-1
2016-12-16,"Stocks Mixed; Dow 20,000 Still Elusive; Apple Climbs Near Breakout",1
2016-12-07,Trump Vow On Drug Prices Fails To Stop Rally; Apple Retakes Prior Buy Point,-1
2016-10-24,"Techs Lead, QSR Drops Big; Why Apple Is Still In Buy Range After 2nd Breakout",1
2016-06-13,Stocks Test Key Support Levels; Apple Down As WWDC Launches,-1
2015-12-31,Apple On Track For 2015 Loss As Stocks Remain Firmly In Red,1
2015-12-22,"Chipotle Downgraded, Apple's PT Cut, Blackberry Upped",-1
2015-08-11,Stocks Slump In Higher Volume; China Devaluation Bad News For Apple,-1
2015-04-29,"Indexes Slide But End Off Lows; Apple, Twitter Extend Losses",0
2015-04-13,"Stocks Give Up Early Gains, Apple Also Reverses Lower",1
2014-11-03,"Apple, Alibaba Lead 5 Stocks Bolting To New Highs",0
2014-04-28,Nasdaq Recovers After Early Weakness; Apple Rallies Again,1
2013-10-22,"Stocks Open On Positive Note; Whirlpool, Netflix, Apple Climb",1
2013-04-30,Apple Leads Tech Stock Rally; New All-Time High For S&P 500,1
2012-09-14,Stocks Climb In Fast Trade; Apple At Another High,1
2012-07-05,"Stocks Mixed, Near Day's Highs; Netflix, Spirit, Apple Jump",0
2012-07-05,"Stocks Stay Mixed; Netflix, Spirit Airlines, Apple Jump",0
2012-02-13,Stocks Up In Late Afternoon; Apple Tops 500,1
2012-02-13,Stocks Up In Early Afternoon; Apple Briefly Tops 500,1
2012-02-13,Wall Street Rises On Greek Vote; Apple At New High,0
2017-03-28,"Dow Upends Losing Streak: Amazon, Apple Do Heavy Lifting",-1
2018-04-28,"Stocks To Watch: Apple, FOMC And China On Tap",0
2017-11-08,"Apertura Capital, LLC Buys Oracle Corp, Dr Pepper Snapple Group Inc, SBA Communications Corp, ...",0
2012-11-07,"Apple, Rackspace, American Tower: Tech Winners & Losers",-1
2012-11-07,"Apple, Rackspace, American Tower: Tech Winners & Losers",-1
2017-02-03,Stocks Up Broadly; Will Apple Emerge As The Top Stock In The Dow This Year?,1
2019-10-31,"Peel Some Apple; Twitter Loses, TV Wins; Boeing CEO Must Go",-1
2017-08-15,"Scott Black Buys Zimmer Biomet Holdings Inc, Apple Inc, Sinclair Broadcast Group Inc, Sells ...",0
2017-05-08,"Nasdaq, S&P 500 Fight To Positive Finish; Apple Seizes New High",1
2017-05-08,"S&P 500, Nasdaq Ease After All-Time Highs; Apple Leads Dow",1
2017-05-01,"Dow Under Pressure Despite Apple Boost; Tesla, Netflix At Record Highs",-1
2012-11-23,"Apple, Winnebago Lead Top Industry Gains For Week",1
2018-08-02,Apple Helps the NASDAQ Stay in the Green,1
2017-03-28,"Dow Upends Losing Streak: Amazon, Apple Do Heavy Lifting",-1
2015-07-07,Apple: A Top Fidelity Manager Sticks By The Stock,0
2019-05-13,"Ws Management Lllp Buys Heron Therapeutics Inc, Knight-Swift Transportation Holdings Inc, Apple ...",0
2017-02-15,"Warren Buffett Reveals New Picks - Apple, Airlines, And Arb",0
2018-08-15,"BW Gestao de Investimentos Ltda. Buys BRF SA, SPDR S&P 5……, Apple Inc, Sells iShares ...",0
2019-10-15,"PrairieView Partners, LLC Buys Apple Inc, Schwab U.S. ...",0
2018-08-03,Is Apple At $1 Trillion Good Or Bad?,1
2017-06-26,"Which 2 Top ETFs Holding Amazon, Apple, Celgene Are In Buy Range?",0
2017-06-26,"Which 2 Top ETFs Holding Amazon, Apple, Celgene Are In Buy Range?",0
2019-10-15,"PrairieView Partners, LLC Buys Apple Inc, Schwab U.S. ...",0
2020-05-06,"Eidelman Virant Capital Buys Conagra Brands Inc, Apple Inc, Box Inc, Sells Liberty SiriusXM ...",0
2020-04-08,"Centric Wealth Management Buys Apple Inc, Invesco Preferred, FlexShares iBoxx ' Year Target ...",0
